created_at,full_text,in_reply_to_screen_name,lang,tweet_url,label,word_count,text_svm,text_bert,label_id
Thu Jun 08 10:32:37 +0000 2023,@CommuterLine kereta cikarang udh di duri ga jalan2 . Ngecek apaan sih ? Tn abang udh numpuk ,CommuterLine,in,https://x.com/undefined/status/1666755102064123905,Keterlambatan,17,kereta cikarang di duri jalan2 ngecek apa sih tn abang numpuk,kereta cikarang sudah di duri tidak jalan2 ngecek apaan sih tn abang sudah numpuk,0
Wed Jun 19 02:24:16 +0000 2024,@CommuterLine @nuovie Mmg petugas security KCI tidak ada yg ramah dan sok jago semua gayanya. Hanya beberapa saja yg ramah selebihnya belagu. Gaya bicaranya sok tegas apa tidak di brief soal pelayanan yg baik harus bagaimana ???,CommuterLine,in,https://x.com/undefined/status/1803252429460537506,Pelayanan,37,mmg tugas security kci ada ramah sok jago semua gaya beberapa ramah lebih belagu gaya bicara sok tegas apa di brief soal layan yang baik bagaimana,mmg petugas security kci tidak ada yang ramah dan sok jago semua gayanya hanya beberapa saja yang ramah selebihnya belagu gaya bicaranya sok tegas apa tidak di brief soal pelayanan yang baik harus bagaimana,2
Tue Apr 29 01:27:17 +0000 2025,@CommuterLine min ini numpuk penumpang lintas thb-rk tolong di follow up ya gangguannya,CommuterLine,in,https://x.com/undefined/status/1917027879420133566,Kepadatan,13,admin numpuk tumpang lintas tanah abang rangkasbitung di follow universitas pancasila ganggu,admin ini numpuk penumpang lintas tanah abang rangkasbitung tolong di follow universitas pancasila ya gangguannya,1
Mon Sep 29 10:17:21 +0000 2025,@CommuterLine Kl jam sibuk petugas cuma ada di gerbong tertentu &amp; jaga pintu aja. Itupun 1 rangkaian kereta paling 2/3. penumpang diminta usaha sendiri. Pdhl justru di jam2 itu orang2 susah untuk mendapatkan kursi prioritas. kampanyenya diganti mari pekerjakan pegawai kereta dgn seharusnya ,CommuterLine,in,https://x.com/undefined/status/1972606616550998078,Pelayanan,43,kalau jam sibuk tugas cuma gerbong tentu amp jaga pintu itu angka rangkai kereta paling angka angka tumpang minta usaha sendiri pdhl justru di jam2 orang2 susah dapat kursi prioritas kampanye ganti kerja pegawai kereta harus,kalau jam sibuk petugas cuma ada di gerbong tertentu amp jaga pintu saja itupun angka rangkaian kereta paling angka angka penumpang diminta usaha sendiri pdhl justru di jam2 itu orang2 susah untuk mendapatkan kursi prioritas kampanyenya diganti mari pekerjakan pegawai kereta dengan seharusnya,2
Fri Jul 12 05:31:33 +0000 2024,@CommuterLine ini ada air minum penumpang tumpah di rangakain 5087 gerbong wanita paling depan. Jadi lantainya becek. Tolong di kondisikan petugasnya,CommuterLine,in,https://x.com/undefined/status/1811634483168444732,Kebersihan,21,ada air minum tumpang tumpah rangakain angka gerbong wanita paling depan jadi lantai becek di kondisi tugas,ini ada air minum penumpang tumpah di rangakain angka gerbong wanita paling depan jadi lantainya becek tolong di kondisikan petugasnya,4
Mon May 27 23:11:26 +0000 2024,@CommuterLine udh capek sama petugas stasiun parung panjang! dikira gue cidera boongan gue kena ligament grade 3 yang ga bisa napak kaki bagian belakang! sebulan gue udh begini udh bolak balik rs di kira cidera ankle secepet sakit biasa??!!! malah diliatin doang dari bawah,CommuterLine,in,https://x.com/undefined/status/1795231366117802186,Pelayanan,44,capek sama tugas stasiun parung panjang kira cidera boongan kena ligament grade angka tidak napak kaki bagi belakang bulan begini sudah bolak balik rs kira cidera ankle secepet sakit biasa malah diliatin dari bawah,sudah capek sama petugas stasiun parung panjang dikira saya cidera boongan saya kena ligament grade angka yang tidak bisa napak kaki bagian belakang sebulan saya sudah begini sudah bolak balik rs di kira cidera ankle secepet sakit biasa malah diliatin saja dari bawah,2
Fri Jun 02 02:34:22 +0000 2023,@CommuterLine Tolong satpamnya pilih dengan benar mana yang berkebutuhan khusus. Mentang2 yang pakai kerudung ga keliatan udah tua apa muda jadi diperbolehkan untuk lewat rel yang jelas2 itu untuk lansia ibu hamil anak2 atau yg berkebutuhkan khusus.,CommuterLine,in,https://x.com/undefined/status/1664460420000911360,Pelayanan,37,satpam pilih benar mana butuh khusus mentang2 pakai kerudung liat tua apa muda jadi boleh lewat rel jelas2 untuk lansia ibu hamil anak2 yang butuh khusus,tolong satpamnya pilih dengan benar mana yang berkebutuhan khusus mentang2 yang pakai kerudung tidak keliatan sudah tua apa muda jadi diperbolehkan untuk lewat rel yang jelas2 itu untuk lansia ibu hamil anak2 atau yang berkebutuhkan khusus,2
Tue Dec 24 00:44:45 +0000 2024,@CommuterLine Ini kenapa mau masuk pesing ketahan ya update donk....,CommuterLine,in,https://x.com/undefined/status/1871356302167015426,Keterlambatan,10,kenapa mau masuk pesing tahan update donk,ini kenapa mau masuk pesing ketahan ya update donk,0
Tue Dec 02 03:06:45 +0000 2025,@CommuterLine bener bener yaaa ini 20 menit lebih nunggu kereta dari duri ke arah cikarang/bekasi. malu ih sama keretanya dari jepang pas dikasih ke indo cuma buat telat doang,CommuterLine,in,https://x.com/undefined/status/1995691076129358328,Keterlambatan,29,bener bener yaaa angka menit lebih nunggu kereta duri arah cikarang bekas malu ih sama kereta jepang pas kasih indo cuma buat telat,bener bener yaaa ini angka menit lebih nunggu kereta dari duri ke arah cikarang bekasi malu ih sama keretanya dari jepang pas dikasih ke indo cuma buat telat saja,0
Tue May 06 00:52:55 +0000 2025,@CommuterLine tolong ini ada pelecehan seksual dikereta saya 5055,CommuterLine,in,https://x.com/undefined/status/1919555945505718346,Keamanan,9,ini leceh seksual kereta angka,tolong ini ada pelecehan seksual dikereta saya angka,3
Fri Aug 23 00:09:20 +0000 2024,@CommuterLine 2 jam ini minn delay nya mau kuliahh,CommuterLine,in,https://x.com/undefined/status/1826773681613517203,Keterlambatan,9,angka jam minn delay nya mau kuliahh,angka jam ini minn delay nya mau kuliahh,0
Tue Nov 25 23:56:01 +0000 2025,@CommuterLine dpt kereta dr st klender jam 6.10 smp tanah abang jm 6.50 lamanya selalu lama di st jatinegara n manggarai Kereta kok kayak angkot sih lama2 nih @CommuterLine,CommuterLine,in,https://x.com/undefined/status/1993468751141126211,Keterlambatan,29,kereta st klender jam waktu jam smp tanah abang jm waktu jam lama selalu lama st jatinegara n manggarai kereta kok kayak angkot sih lama2 nih,dapat kereta dari st klender jam waktu_jam smp tanah abang jm waktu_jam lamanya selalu lama di st jatinegara n manggarai kereta kok kayak angkot sih lama2 nih,0
Wed Jun 18 10:37:30 +0000 2025,@CommuterLine Pantas .. kereta nya terlambat semua,CommuterLine,in,https://x.com/undefined/status/1935285738465280431,Keterlambatan,7,pantas kereta nya lambat semua,pantas kereta nya terlambat semua,0
Thu Jun 27 12:13:22 +0000 2024,@CommuterLine min klw bisa tempat wudhu stasiun Rangkasbitung dikasih keset anti air begini dong Mana licin trus lantainya becek mulu anaknya beberapa kali kepleset dstu Meskipun sering dibersihkan airnya tapi klw lagi antri tetep aja banyak lagi airnya. https://t.co/nLSpNv0XEU,CommuterLine,in,https://x.com/undefined/status/1806299785504477363,Keamanan,39,admin klw tempat wudhu stasiun rangkasbitung kasih keset anti air begini dong mana licin terus lantai becek mulu anak beberapa kali kepleset dstu meski sering bersih air klw antri tetep banyak air,admin klw bisa tempat wudhu stasiun rangkasbitung dikasih keset anti air begini dong mana licin terus lantainya becek mulu anaknya beberapa kali kepleset dstu meskipun sering dibersihkan airnya tapi klw lagi antri tetep saja banyak lagi airnya,3
Sun Aug 10 23:56:06 +0000 2025,@CommuterLine ini knapa yg KA 1639 datangnya telat.. jadi numpuk d sudimara.. ‍️‍️,CommuterLine,in,https://x.com/undefined/status/1954693270807994652,Keterlambatan,13,knapa ka angka datang telat jadi numpuk d sudimara,ini knapa yang ka angka datangnya telat jadi numpuk d sudimara,0
Sun Nov 30 23:47:39 +0000 2025,@CommuterLine MINNNN telat mulu ya Allah 6.38 green line RAME BANGETTTTTT di cisauk lhoo pada numpuk wallahi,CommuterLine,in,https://x.com/undefined/status/1995278583640866818,Keterlambatan,17,minnnn telat mulu allah waktu jam green line rame bangetttttt cisauk lhoo numpuk wallahi,minnnn telat mulu ya allah waktu_jam green line rame bangetttttt di cisauk lhoo pada numpuk wallahi,0
Tue Mar 19 13:56:16 +0000 2024,@CommuterLine tolong banget ini mah apa ga boleh kereta dari st bogor ke jakot sama manggarai waktu keberangkatan sampe abis subuh sampe jam set7 lah dikasih minimal 10 rangkaian gitu soalnya sekarang 8 rangkaian teh rame bgt saya ga sanggup dorong dorongan tiap pagi ,CommuterLine,in,https://x.com/undefined/status/1770086893432316050,Kepadatan,44,banget mah apa boleh kereta st bogor jakot sama manggarai waktu berangkat abis subuh jam set7 lah kasih minimal angka rangkai gitu soal sekarang angka rangkai teh rame banget tidak sanggup dorong dorong tiap pagi,tolong banget ini mah apa tidak boleh kereta dari st bogor ke jakot sama manggarai waktu keberangkatan sampai abis subuh sampai jam set7 lah dikasih minimal angka rangkaian gitu soalnya sekarang angka rangkaian teh rame banget saya tidak sanggup dorong dorongan tiap pagi,1
Tue Jan 07 00:26:13 +0000 2025,@CommuterLine Udah 1011B AC mati. Delay dari jadwal? Maunya apa? Cuma mau duit doang?,CommuterLine,in,https://x.com/undefined/status/1876425067888034203,Keterlambatan,14,1011b ancol mati delay jadwal mau apa cuma mau duit,sudah 1011b ancol mati delay dari jadwal maunya apa cuma mau duit saja,0
Tue Nov 11 05:37:25 +0000 2025,@CommuterLine greenline dari tanah abang kok lama bgt ya? udah numpuk nih di tanah abang greenline nya gadateng2,CommuterLine,in,https://x.com/undefined/status/1988118848122613962,Keterlambatan,18,greenline tanah abang kok lama banget sudah numpuk nih tanah abang greenline nya gadateng2,greenline dari tanah abang kok lama banget ya sudah numpuk nih di tanah abang greenline nya gadateng2,0
Wed Nov 01 02:21:13 +0000 2023,@CommuterLine @kai 5531 telat masuk Sudirman 32 menit dan akan bertambah terus waktu telatnya. Ini setiap hari krn jalur bekasi jadi tidak di anggap dan masa bodo beda dg jalur bogor jalur bogor sudah di fasilitasi feeder di MRI. https://t.co/TnTihzqZ9S,CommuterLine,in,https://x.com/undefined/status/1719540066186637485,Keterlambatan,40,angka telat masuk sudirman angka menit akan tambah terus waktu telat tiap hari jalur bekas jadi anggap masa bodo beda jalur bogor jalur bogor di fasilitas feeder di manggarai,angka telat masuk sudirman angka menit dan akan bertambah terus waktu telatnya ini setiap hari karena jalur bekasi jadi tidak di anggap dan masa bodo beda dengan jalur bogor jalur bogor sudah di fasilitasi feeder di manggarai,0
Tue Apr 29 01:29:56 +0000 2025,@CommuterLine Kebiasaan nih delay mulu buat apa ada jadwal gk sesuai! Gk disiplin https://t.co/k3UTeVaDoX,CommuterLine,in,https://x.com/undefined/status/1917028546008281382,Keterlambatan,14,biasa nih delay mulu buat apa jadwal gk sesuai gk disiplin,kebiasaan nih delay mulu buat apa ada jadwal gk sesuai gk disiplin,0
Fri Nov 07 01:02:29 +0000 2025,@CommuterLine Gangguan mulu gua liat2 stasiun bekasi udah se chaos ini. Harus ada kompensasi sih kata gua mah. Kita telat potong gaji min tolong tanggung jawabnya @KAI121 @CommuterLine,CommuterLine,in,https://x.com/undefined/status/1986600106842571243,Keterlambatan,28,ganggu mulu liat2 stasiun bekas se chaos harus kompensasi sih kata mah telat potong gaji admin tanggung jawab,gangguan mulu saya liat2 stasiun bekasi sudah se chaos ini harus ada kompensasi sih kata saya mah kita telat potong gaji admin tolong tanggung jawabnya,0
Sat Aug 05 05:23:05 +0000 2023,@CommuterLine Masalahnya sering bgt yg penumpang nya padat gerbong cuma 8 sedangkan penumpang yg tidak padat dapet 12gerbong. Kasian soalnya banyak anak kecil yg ke gencet sana sini,CommuterLine,in,https://x.com/undefined/status/1687695702170972160,Keamanan,28,masalah sering banget tumpang nya padat gerbong cuma angka tumpang tidak padat 12gerbong kasi soal banyak anak kecil ke gencet sana sini,masalahnya sering banget yang penumpang nya padat gerbong cuma angka sedangkan penumpang yang tidak padat dapat 12gerbong kasian soalnya banyak anak kecil yang ke gencet sana sini,3
Fri Aug 25 11:42:36 +0000 2023,@CommuterLine delay masuk stasiun manggarai karena apa ya? ini udah mau 20 menit ketahan. gila juga kalian,CommuterLine,in,https://x.com/undefined/status/1695038965462777996,Keterlambatan,17,delay masuk stasiun manggarai apa ini mau angka menit tahan gila kalian,delay masuk stasiun manggarai karena apa ya ini sudah mau angka menit ketahan gila juga kalian,0
Tue Sep 03 23:33:37 +0000 2024,@CommuterLine ini kenapa lagi yaaaas KRL rangkas - tanah abang.....penumpang numpuk di sudimara,CommuterLine,in,https://x.com/undefined/status/1831113350450991597,Kepadatan,13,kenapa yaaaas krl rangkas tanah abang tumpang numpuk sudimara,ini kenapa lagi yaaaas krl rangkas tanah abang penumpang numpuk di sudimara,1
Thu Feb 06 00:05:30 +0000 2025,@CommuterLine MONYEETT KERETA SENEN JADWAL 7.01 DI BEKASI LAMA BANGET DTGNYA INI UDH JAM 7.05 BOSS,CommuterLine,in,https://x.com/undefined/status/1887291492546584729,Keterlambatan,16,monyeett kereta senen jadwal waktu jam bekas lama banget dtgnya sudah jam waktu jam boss,monyeett kereta senen jadwal waktu_jam di bekasi lama banget dtgnya ini sudah jam waktu_jam boss,0
Mon Nov 24 07:29:06 +0000 2025,@CommuterLine mohon di perhatikan juga min untuk celah peron di st tanah abang baru karena celahnya lumayan besar bahaya untuk lansia &amp; anak kecil,CommuterLine,in,https://x.com/undefined/status/1992857996305858658,Keamanan,24,mohon perhati admin celah peron st tanah abang baru celah lumayan besar bahaya lansia amp anak kecil,mohon di perhatikan juga admin untuk celah peron di st tanah abang baru karena celahnya lumayan besar bahaya untuk lansia amp anak kecil,3
Tue Feb 25 05:59:15 +0000 2025,@CommuterLine @Felixaji Tolong lah Pihak KAI parah antrian juga...Dari Rawabuntu udah gak bisa naik...Jadwal gak karuan...Di Stasiun Tanah Abang juga di minta Surat Keterlambatan katanya kalau gak ada gangguan gak di kasih...Udah di jelasin petugasnya ngeyel...Koordinasi lah...,CommuterLine,in,https://x.com/undefined/status/1894265885105557915,Pelayanan,37,lah pihak kai parah antri dari rawabuntu naik jadwal karuan stasiun tanah abang di minta surat lambat kata kalau ada ganggu tidak di kasih di jelasin tugas ngeyel koordinasi lah,tolong lah pihak kai parah antrian juga dari rawabuntu sudah tidak bisa naik jadwal tidak karuan di stasiun tanah abang juga di minta surat keterlambatan katanya kalau tidak ada gangguan tidak di kasih sudah di jelasin petugasnya ngeyel koordinasi lah,2
Thu May 04 00:48:48 +0000 2023,@CommuterLine Tlg diperbaiki pak. Akses ke Stasiun Serpong. Becek dan berlobang. Terima ksh. https://t.co/IHll8yRjwH,CommuterLine,in,https://x.com/undefined/status/1653924603545395200,Kebersihan,14,tlg baik pak akses stasiun serpong becek berlobang terima ksh,tlg diperbaiki pak akses ke stasiun serpong becek dan berlobang terima ksh,4
Mon Nov 11 12:29:52 +0000 2024,@CommuterLine Lu kalau buat jadwal ngotak dikit ini dicawang arah k bogor. Nungguin 11 menit untuk krl jam 19:30. Gila!! Ud numpuk d peron juga!,CommuterLine,in,https://x.com/undefined/status/1855951075372834820,Keterlambatan,25,kamu kalau buat jadwal ngotak dikit dicawang arah k bogor nungguin angka menit krl jam waktu jam gila ud numpuk d peron,kamu kalau buat jadwal ngotak dikit ini dicawang arah k bogor nungguin angka menit untuk krl jam waktu_jam gila ud numpuk d peron juga,0
Sun Aug 18 09:54:43 +0000 2024,@CommuterLine kak maaf aku cuman mau bilang kereta koq sekarang bangkunya rata-rata bau pesing ya? mungkin lain kali ada pembersihan dibagian bangkunya kak mungkin bekas anak kecil ngompol atau orang lain yg kebelet gak sengaja kecing dibangku https://t.co/59nhgjnRJm,CommuterLine,in,https://x.com/undefined/status/1825109059940618734,Kebersihan,38,kak maaf aku cuma mau bilang kereta koq sekarang bangku rata rata bau pesing mungkin kali bersih bagi bangku kak mungkin bekas anak kecil ngompol orang yang kebelet sengaja cing bang,kak maaf aku cuma mau bilang kereta koq sekarang bangkunya rata rata bau pesing ya mungkin lain kali ada pembersihan dibagian bangkunya kak mungkin bekas anak kecil ngompol atau orang lain yang kebelet tidak sengaja kecing dibangku,4
Mon Sep 08 01:22:33 +0000 2025,@CommuterLine kenapa pas hari senin dan jam berangkat kerja? 3 hari kemarin low demand bukannya dibenerin? template nya minta maaf aja? ini penumpukan tiap stasiun di green line dan jadi telat pada kantor plus selama di perjalanan lebih pepes dari pepes. you can do better then this! thanks,CommuterLine,in,https://x.com/undefined/status/1964861885255438535,Keterlambatan,48,pas hari senin jam berangkat kerja angka hari kemarin low demand bukan dibenerin template nya minta maaf ini tumpu tiap stasiun green line jadi telat kantor plus lama jalan lebih pepes pepes you can do better then this thanks,kenapa pas hari senin dan jam berangkat kerja angka hari kemarin low demand bukannya dibenerin template nya minta maaf saja ini penumpukan tiap stasiun di green line dan jadi telat pada kantor plus selama di perjalanan lebih pepes dari pepes you can do better then this thanks,0
Wed Sep 17 23:29:39 +0000 2025,@CommuterLine @ardiwidiyantoro tiap hari keretanya terlambat padahal udah standby di stasiun jam 5.45. tadi ada lokomotif lewat penumpang pun numpuk. baru kali ini saya naik kereta pagi sampai sesak nafas saking penuhnya.,CommuterLine,in,https://x.com/undefined/status/1968457353549750605,Keterlambatan,32,tiap hari kereta lambat padahal standby stasiun jam waktu jam tadi lokomotif lewat tumpang numpuk baru kali saya naik kereta pagi sesak nafas saking penuh,tiap hari keretanya terlambat padahal sudah standby di stasiun jam waktu_jam tadi ada lokomotif lewat penumpang pun numpuk baru kali ini saya naik kereta pagi sampai sesak nafas saking penuhnya,0
Fri Nov 10 11:47:31 +0000 2023,@CommuterLine jalur 5 dan 6 tanah abang keretanya kelamaan ngetemnya jd numpuk klo jam plng jam segini,CommuterLine,in,https://x.com/undefined/status/1722944069637411191,Keterlambatan,17,jalur angka angka tanah abang kereta lama ngetemnya jadi numpuk kalau jam plng jam gin,jalur angka dan angka tanah abang keretanya kelamaan ngetemnya jadi numpuk kalau jam plng jam segini,0
Tue Dec 09 01:54:26 +0000 2025,@CommuterLine Iya warning ni stasiun bekasi 2 kali kejadian begini pertama pas sore kedua hari ini gatau petugasnya sama apa engga karena beda bulan maksud gw harusnya sblm announcement itu cek2 dlu lah gw terlambat ini ke kantor malah lg haid lemes naik turun tangga jangan diremehin,CommuterLine,in,https://x.com/undefined/status/1998209592011137499,Pelayanan,47,iya warning ni stasiun bekas angka kali jadi begini pertama pas sore dua hari gatau tugas sama apa engga beda bulan maksud harus sblm announcement cek2 dlu lah lambat ke kantor malah haid lemes naik turun tangga jangan diremehin,iya warning ni stasiun bekasi angka kali kejadian begini pertama pas sore kedua hari ini gatau petugasnya sama apa engga karena beda bulan maksud saya harusnya sblm announcement itu cek2 dlu lah saya terlambat ini ke kantor malah lagi haid lemes naik turun tangga jangan diremehin,2
Fri May 05 01:36:06 +0000 2023,@CommuterLine jadwal tangerang jg telat? Toilet di stasiun Duri yg besar tdk layak ya. Kotor bau kunci pintu susah https://t.co/Z9nmi6gAsJ,CommuterLine,in,https://x.com/undefined/status/1654298895021916161,Keterlambatan,20,jadwal tangerang jg telat toilet stasiun duri besar layak kotor bau kunci pintu susah,jadwal tangerang jg telat toilet di stasiun duri yang besar tidak layak ya kotor bau kunci pintu susah,0
Thu Oct 12 11:55:19 +0000 2023,@CommuterLine Terimakasi sudah bersedia membalas! Orng orng kayaknya ga akn peduli kalo ga kejadian wkwk jadi mungkin dr satpamnya kan banyan ya jd bisa di tugasin buat jaga di lift ini yg hari ini. Td jg ada yg blng satpamnya naik lift aja aku tunjukin gambar ini dia cuman ketawa https://t.co/SH7N5PDjKQ,CommuterLine,in,https://x.com/undefined/status/1712436785538908615,Pelayanan,51,terimakasi sedia balas orng orng kayak akn peduli kalau jadi wkwk jadi mungkin satpam kan banyan jadi tugasin buat jaga di lift yang hari td jg yang blng satpam naik lift aku tunjukin gambar dia cuma ketawa,terimakasi sudah bersedia membalas orng orng kayaknya tidak akn peduli kalau tidak kejadian wkwk jadi mungkin dari satpamnya kan banyan ya jadi bisa di tugasin buat jaga di lift ini yang hari ini td jg ada yang blng satpamnya naik lift saja aku tunjukin gambar ini dia cuma ketawa,2
Fri Sep 15 02:21:36 +0000 2023,@CommuterLine @samuel_glenn @JalurSerpong @jalur5_ Asli ini saran bego dan g membantu sama sekali. D luar stasiun g pernah ad ceritanya petugas standby kecuali mereka lg isitrahat dan nyebat.... Apa emang mereka harus turun dl manggil petugas terus naik lagi k atas biar bisa didampingi waktu turun k stasiun??,CommuterLine,in,https://x.com/undefined/status/1702507932531995101,Pelayanan,48,asli saran bego g bantu sama sekali d luar stasiun g pernah ad cerita tugas standby isitrahat nyebat apa emang mereka harus turun delanggu manggil tugas terus naik k atas biar damping waktu turun k stasiun,asli ini saran bego dan g membantu sama sekali d luar stasiun g pernah ad ceritanya petugas standby kecuali mereka lagi isitrahat dan nyebat apa emang mereka harus turun delanggu manggil petugas terus naik lagi k atas biar bisa didampingi waktu turun k stasiun,2
Fri May 24 11:22:14 +0000 2024,@CommuterLine halo kamin kok sekarang KRL banyak kecoa yah di kursinya. Memang tidak ada pest controlkah untuk menangani ini? https://t.co/1cuG1elad1,CommuterLine,in,https://x.com/undefined/status/1793965728279957679,Kebersihan,20,halo kamin kok sekarang krl banyak kecoa yah kursi memang ada pest controlkah tangan,halo kamin kok sekarang krl banyak kecoa yah di kursinya memang tidak ada pest controlkah untuk menangani ini,4
Sun Apr 14 14:10:59 +0000 2024,@CommuterLine @kimbaaabeu aku rasa kemarin pas turun sentiong tu jarak peron ke keretanya tinggi banget deh min.. agak bahaya terutama kalo arus mudik bawa barang,CommuterLine,in,https://x.com/undefined/status/1779512679809630422,Keamanan,25,aku rasa kemarin pas turun sentiong tu jarak peron kereta tinggi banget deh admin bahaya utama kalau arus mudik bawa barang,aku rasa kemarin pas turun sentiong tu jarak peron ke keretanya tinggi banget deh admin agak bahaya terutama kalau arus mudik bawa barang,3
Fri Nov 28 07:02:34 +0000 2025,@CommuterLine terus jadinya pelaku yang ambil tumblrnya siapa @CommuterLine ? masa iya kalian ga bisa buka CCTV nya wkwk jelas loh di awal pkd foto tumblr nya ada kalian lebih milih pecat orang dari pada buka cctv? bukan masalah harga tumblr nya tapi ada maling di instansi kalian wk argi ga,CommuterLine,in,https://x.com/undefined/status/1994300869529985381,Keamanan,51,terus jadi laku ambil tumblrnya siapa masa iya kalian bisa buka cctv nya wkwk jelas loh awal pkd foto tumblr nya kalian lebih milih pecat orang pada buka cctv bukan masalah harga tumblr nya ada maling instansi kalian wk argi,terus jadinya pelaku yang ambil tumblrnya siapa masa iya kalian tidak bisa buka cctv nya wkwk jelas loh di awal pkd foto tumblr nya ada kalian lebih milih pecat orang dari pada buka cctv bukan masalah harga tumblr nya tapi ada maling di instansi kalian wk argi tidak,3
Sat Mar 04 03:05:03 +0000 2023,@CommuterLine stasiun sudirman pegangan escalatornya sudah gundul. Tangga escalatornya juga susah rada kotor. Mohon dibenahi ya min https://t.co/ONSwQfOBiy,CommuterLine,in,https://x.com/undefined/status/1631853233810583552,Kebersihan,18,stasiun sudirman pegang escalatornya gundul tangga escalatornya susah rada kotor mohon benah admin,stasiun sudirman pegangan escalatornya sudah gundul tangga escalatornya juga susah rada kotor mohon dibenahi ya admin,4
Mon Mar 18 10:06:58 +0000 2024,@CommuterLine Oke. Takutnya yg iseng dan bikin bahaya kereta pas lewat. Tolong banget dicek ya. Makasi Min!,CommuterLine,in,https://x.com/undefined/status/1769666798130217203,Keamanan,17,oke takut iseng bikin bahaya kereta pas lewat banget cek makas admin,oke takutnya yang iseng dan bikin bahaya kereta pas lewat tolong banget dicek ya makasi admin,3
Thu Jun 08 11:27:05 +0000 2023,@CommuterLine BALIK LAGI KE JADWAL LAMA AJA KLO GA BECUS! @CommuterLine @annepurba GAYA GENERASI UBAN KALI KELAMAAN NUNGGU KERETA ,CommuterLine,in,https://x.com/undefined/status/1666768807770324993,Keterlambatan,19,balik ke jadwal lama kalau becus gaya generasi uban kali lama nunggu kereta,balik lagi ke jadwal lama saja kalau tidak becus gaya generasi uban kali kelamaan nunggu kereta,0
Sun Nov 26 08:20:21 +0000 2023,@CommuterLine Relate kemarin gue nunggu kereta dari jam 1 siang udh 40 menit di telaga murni ga ada2 asem. Kekmana gua besok ,CommuterLine,in,https://x.com/undefined/status/1728690141894770864,Keterlambatan,22,relate kemarin nunggu kereta jam angka siang angka menit telaga murni ada2 asem kekmana besok,relate kemarin saya nunggu kereta dari jam angka siang sudah angka menit di telaga murni tidak ada2 asem kekmana saya besok,0
Tue Dec 16 16:19:05 +0000 2025,@CommuterLine tolong itu kereta terakhir green line dari arah palmerah kan 23.20 gpp dah telat 5 menit karena ini kereta terakhir. Tapi mohon bgt nih kadang 23.35 juga kereta masih belum ada dan akhirnya di 23.40 baru ada. Tolong jangan ngaret hanya karena ini kereta terakhir,CommuterLine,in,https://x.com/undefined/status/2000963903359213755,Keterlambatan,46,itu kereta akhir green line arah palmerah kan waktu jam gpp dah telat angka menit kereta akhir mohon banget nih kadang waktu jam kereta belum dan akhir waktu jam baru tolong jangan ngaret karena ini kereta akhir,tolong itu kereta terakhir green line dari arah palmerah kan waktu_jam gpp dah telat angka menit karena ini kereta terakhir tapi mohon banget nih kadang waktu_jam juga kereta masih belum ada dan akhirnya di waktu_jam baru ada tolong jangan ngaret hanya karena ini kereta terakhir,0
Mon Aug 21 11:59:01 +0000 2023,@CommuterLine St sudirman. Udh 2 krl manggarai lewat namun bekasi 6.58 baru lewat. Biasanya ada di 6.45 Ini knp jd ilang 1 jadwal skrg krl sesak krn padat,CommuterLine,in,https://x.com/undefined/status/1693593546501292198,Keterlambatan,28,st sudirman angka krl manggarai lewat bekas waktu jam baru lewat biasa di waktu jam kenapa jadi ilang angka jadwal skrg krl sesak padat,st sudirman sudah angka krl manggarai lewat namun bekasi waktu_jam baru lewat biasanya ada di waktu_jam ini kenapa jadi ilang angka jadwal skrg krl sesak karena padat,0
Mon Jun 24 23:49:21 +0000 2024,@CommuterLine Dari jam 07.00 s/d 07.16 kosong Min ga ada kereta satu pun jadi numpuk banget penumpangnya. Coba dievaluasi lagi terkait jadwal di jam-jam padat tersebut Min.,CommuterLine,in,https://x.com/undefined/status/1805387769835143535,Keterlambatan,27,jam waktu jam s d waktu jam kosong admin ada kereta satu jadi numpuk banget tumpang coba evaluasi kait jadwal jam jam padat sebut admin,dari jam waktu_jam s d waktu_jam kosong admin tidak ada kereta satu pun jadi numpuk banget penumpangnya coba dievaluasi lagi terkait jadwal di jam jam padat tersebut admin,0
Thu Mar 14 00:00:53 +0000 2024,@CommuterLine @diniimaryani Jawaban lu gag solutif... Di jam2 sibuk malah lewat kereta barang.. Orang pada numpuk jadinya...,CommuterLine,in,https://x.com/undefined/status/1768064723629793512,Keterlambatan,17,jawab kamu gag solutif jam2 sibuk malah lewat kereta barang orang numpuk jadi,jawaban kamu gag solutif di jam2 sibuk malah lewat kereta barang orang pada numpuk jadinya,0
Mon Jun 05 06:29:49 +0000 2023,@CommuterLine makin gak efektif ke arah tanah abang makin lama nunggu makin numpuk di manggarai hadeh!!!,CommuterLine,in,https://x.com/undefined/status/1665606835490148353,Keterlambatan,16,makin efektif arah tanah abang makin lama nunggu makin numpuk manggarai hadeh,makin tidak efektif ke arah tanah abang makin lama nunggu makin numpuk di manggarai hadeh,0
