full_text,label
@CommuterLine Benerin peron rajin biar keliatan bagus? Banyakin keretanya broh penumpang numpuk di manggarai ni,Kepadatan
@CommuterLine Selain c-access benerin jg papan pengumumannya min. Kaya ini cikarang ada 4 peron bisa 2-3 di peron nunggu jalan. yg mana yg duluan itu bikin bingung. Salah kereta nunggu ga jelas gw duduk dr 8.00-8.25 kaga berangkat pdhl harusnya 8.11. Malah yg ujung yg jalan duluan.,Pelayanan
@CommuterLine Citayem numpuk nih gila banget,Kepadatan
@CommuterLine ini kenapa ada jeda waktu panjang banget ya sampai 15 menit lebih KRL tujuan Jakarta Kota?? Sampai numpuk banget begini penumpang di Manggarai !,Keterlambatan
@CommuterLine @siringoringopi @jalur5_ Yang di butuhkan kesesuai jadwal yg telat ada di C Access/KRL Accesa atau tepatnya sesuai dengan gapeka yg sudaj di buat tidak ada delay atau telat waktu tiba dan keberangkatan KRL.,Keterlambatan
@CommuterLine Kacau min ini kereta udah penuh,Kepadatan
@CommuterLine min kenapa sih di green line pagi hari jam berangkat kerja lebih banyak kereta ke arah rangkas padahal padat nya luar biasa saat hari senin. jeda ke tanah abang bisa 15 menit,Kepadatan
@CommuterLine ini gimana si udh nunggu 40 mnt di jatner ga dtg2 kereta kp bdn via pse selalu kereta jarak jauh terus,Keterlambatan
@CommuterLine Buktiin bukan cuman template aja jawabannya udah hampir 30 menit nunggu kereta setelah kereta bandara lewat ada dua kereta dengan jarak kurang dari 5 menit bener2 parah lo atur jadwal,Keterlambatan
@CommuterLine Min line cikarang dari manggarai ngaret lagi nih telat lagi dari 07.32 berangkatnya ga tau lagi mau berangkat kpn tolong dibenahi min keseringan nih,Keterlambatan
@CommuterLine Ga tau kejepit ditengah,Kepadatan
@CommuterLine Ini cuma minta maaf aja ? Ga ada solusi gitu penumpang numpuk.. udah monopoli tapi ga bisa kasih solusi...kalean @CommuterLine luar biasa..,Pelayanan
@CommuterLine Kereta dr tanah abang ke manggarai mana n8h? udah nunggu 15 menit. Telat deh,Keterlambatan
@CommuterLine min ini kenapa tertahan lama di citayem ya kereta yg arah bogor,Keterlambatan
@CommuterLine @cristianebianto Normal guys kan emang sering kek gtu sering delay jadi normal bagi mereka,Pelayanan
@CommuterLine Saya tidak masalah jika kursi prioritasnya penuh. Ini kursi prioritasnya penuh dengan orang² yg tidak membutuhkan prioritas. Bagaimana saya bersikap adil tp saya sendiri tidak mendapat keadilan. Tolong dengan sangat untuk petugasnya lbh adil lagi.,Pelayanan
@CommuterLine @SebutSiti @Metoday___ KA 5592 tertahan sinyal masuk stasiun bekasi dari kranji ini masih stuck juga. kenapa deh jadwal krl bekasi-cikarang kacau banget malem ini?,Pelayanan
@CommuterLine @UnitedAsk Rangkaiannya udah keren bagus &amp; modern. Himbauan ke pengguna agar menjaga dan merawat. Untuk petugasnya Kalo bisa pel lantainya jangan pakai pel biasa ya min selain looksnya becek juga jadi dekil soalnya mungkin bisa coba pakai flat mop atau deepclean mop hehe https://t.co/YiAHxXrJqA,Pelayanan
@CommuterLine Ya ampun ini keretanya kok sendat2 ya kak jadi parno,Keamanan
@CommuterLine min coba cek yang di st bekasi petugasnya juga ga negur katanya klo mau cepet lewat tangga manual saja lah kok beda sama ygdi post di twt,Pelayanan
@CommuterLine @KAI121 eh KAI kok berangkatnya tumben delay? biasanya ontime loh ini lebih dari 7 menit ko masih blm jalan aja ya???,Keterlambatan
@CommuterLine lama banget dah kereta bekasi udah nunggu 15 menit di tanah abang mundur terus jadwalnya diliat di aplikasi,Keterlambatan
@CommuterLine Layanan sampah gila penumpang dianggap ikan teri apa di dalam gerbong begini...,Kepadatan
@CommuterLine Duri-tng tiap 10 menit sekali? Udah kereta cuman 8 rangkaian sesek kayak pepes tahu. Balikin kayak semula aja @CommuterLine @KAI121 @KemenBUMN @Gerindra https://t.co/lEvKeObqXq,Kepadatan
@CommuterLine min tolong banget kalo mau tutup pintu kereta nya jangan terlalu cepet tadi hampir anak orang kejepit buset dah https://t.co/45671NvcS8,Keamanan
@CommuterLine Miiiin lama banget miiin mual banget nih padet bau minyak kayu putih pula,Kepadatan
@CommuterLine min..kereta jalur Bogor udh lancar belum min ? Apa masih ketahan tahan lama ? Infonya skrg numpuk penumpang d peron Bogor tiap stasiun,Keterlambatan
@CommuterLine hari2 kereta ga sesuai jadwal. Kereta ke tn abang telat 3 menit alhasil pas mo transit ke green Line ketinggalan kereta yg ujung2nya harus nunggu 15 menit lagi. Minimal kalo jadwal busuk tuh eksekusi nya ga makin di busukkin lah jir. Mentang2 indo jam karet,Keterlambatan
@CommuterLine kereta kpb-bekasi via pasar senen ini udah jadwalnya dikit telat muluk lagi..,Keterlambatan
@CommuterLine Min min knp naik dari sy pondok ranji ke arah tnbang .. selalu full ? Coba check min. Pagi jam 07.00 Dorong mendorong.,Kepadatan
@CommuterLine gatau ka keberangkatannya karna saya kan nunggu kereta yang belim dateng akhirnya naik kereta yang dari arah kampung bandan,Keterlambatan
@CommuterLine tlg diperbanyak rute ke Bekasi malam2! 19.58 di St. Sudirman nunggu ±30 mnt kereta bekasi tp 2x lwt cm sampe Manggarai doang. 20.30 dpt kereta tp 21.00 saya br di Jatinegara krn keretanya ngetem trs. Mana rame bgt numpuk. Orang udh cape kali seharian. Buseeeettttt!,Pelayanan
@CommuterLine ini kenapa kereta cuman pada sampe depok lama bgt lagi kereta ke bogornya belom ada,Keterlambatan
@CommuterLine ini kereta yang berangkat dari Kota jam 05.53 hampir terus²an ketahan tiap kali berhenti di satu stasiun. Sdh hampir 30 menit baru sampe Gambir dan ini masih ketahan lagi. Jengkel juga tiap kali harus ketahan lama di setiap stasiun. Diperbaiki lah ke depannya.,Keterlambatan
@CommuterLine Min seringkali saya menemukan kecoa jerman di sela2 kursi KRL. Diharapkan pembasmian kecoa di kereta dilakukan secara berkala yaa. Trims,Kebersihan
@CommuterLine ada copet yang coba mau narik dompet pas turun di stasiun Sudirman. Kampret banget untung ngga ke ambil.,Keamanan
@CommuterLine itu eskalator duri tolong segera dibenerin dong bikin numpuk aja,Kepadatan
@CommuterLine ini maksud nya apa ya gerbong depan setelah lokomotif di tutup pegawai kai jadi malah buat penuh kacau nih ka lokal bandung raya no. KA. 472,Pelayanan
@CommuterLine Min itu anak-anak kecil yang menguasai bangku semasa liburan sekolah di CL pada tap kartu gak sih? atau gratis cuek? karena lama-lama kok keenakan ya?,Pelayanan
@CommuterLine @thanosend Di Manggarai jam 05;55 biasanya ada yg ngetem sekarang gak ada padahal ini membantu mengurangi kepadatan rush hour ada yg ngetem aja jam 06:16 belum berangkat,Keterlambatan
@CommuterLine min! Kereta ke bogor jam 19.58 berangkat dari citayam 12rangkaian yang bener aja orang belum turun semua udah mau di tutup pintunya! Gila apa? Untung ga ada yg kejepit pintu!,Keamanan
@CommuterLine selamat pagi kondisi kebersihan jalan akses dan koridor ke stasiun RAWA BUNTU cukup kotor sampah menumpuk (sdh lama) mohon selanjutnya disediakan tempat sampah (buat ojek dsb) dan ada pengumuman dilarang buang sampah sembarangan terima kasih. https://t.co/8F9WI5JxYA,Kebersihan
@CommuterLine @KAI121 Thanks ditanggapin min. Ini keluhan semua warga karawang. Balik kerja jam 3/4/5 baru bisa balik jam 7 malem. Apa kagak menyala nih warga? Kalo bisa aktifin kek kereta di jam 5-an biar kagak numpuk banget yg malemnya. Semoga sarannya diterima min. Thank you,Pelayanan
@CommuterLine min tadi aku liat ada kitten abu2 di peron depan stasiun Juanda yg jalur ke Bogor. Takut ngebahayain mohon dievakuasi ya. Thanks,Keamanan
@CommuterLine @KAI121 5531 tiba sudirman 09.51 berkurang 2 menit tapi pasti akan bertambah harusnya 5531 tiba sudirman 09.20 karena jalur bekasi KCI tidak peduli dan masa bodo yg penting jalur bogor aman san sudah di fasilitasi feeder ke TNA di MRI,Pelayanan
@CommuterLine Pakbu tolonglah.. udah ga relevan lagi rush hour Tangerang Duri 8 gerbong.. terlalu dempettt dan ga ada ruang. Gimana mau mencegah pelecehan seksual kalo kalian sendiri yg ciptakan situasinya!,Keamanan
@CommuterLine @kai ditweet kg dijawab2. KCI kg terima kritik dan komplain pelanggan ya ? apalagi pelanggan dari blue line. Karena buat blue line tidak mungkin akan ada penambahan dan perubahan jadwal KRL. Sudah untung di sediakan KRL jadwal KRL masa bodo.,Pelayanan
@CommuterLine interval kereta terlalu lama depok-manggarai interval sampai 15 menit lebih di manggarai-tanahabang 15 menit lagi duhh. Jadinya penumpang numpuk,Kepadatan
@CommuterLine halo kenapa yaaa kereta jakarta kota bogor delay terus?,Keterlambatan
@CommuterLine Amiin. Semoga yaa. Yha minimal SF 12 deh biar nggak jadi pepes.,Kepadatan
@CommuterLine coba satpam st. sudimara tuh ada masalah apa sih? https://t.co/pyaqRexOvm Coba berbenah segitu banyak yang komplain satpam di sana tentang kelakuan mereka.,Pelayanan
@CommuterLine @CurhatKRL kasian lo liat petugas di tanah abang tiap pagi teriak Antrian ke belakang cuma karena segelintir orang gob*ok yg gabisa / ga diajarin / ga ngerti kalo dia motong antrian itu bikin padet orang lain,Pelayanan
@CommuterLine kereta yang harusnya berangkat dari cikarang jam 5.54 telat. Baru berangkat jam 6.00‍️,Keterlambatan
@CommuterLine ihh parah bgt tau kak semenjak gapeka 2023 yg mulai berlaku 1 juni 2023 kemarin tuh kacau bgttt bgtt bgtt coba deh sekali2 turun ke lapangan di jam sibuk biar ngerasain kegencet didlm rangkaian bukan cuma liat grafik dari layar doang,Pelayanan
@CommuterLine @KAI121 Lantas itu 2 rangkaian hanya sampai manggarai buat apa ya.? Yg ke-2 kosong bisa buat main bola.! Sedangkan penumpang bekasi/cikarang numpuk &amp; tdk ada #feeder Manggarai &gt;&gt; Bekasi jg kan.! Lantas kami mau sampai rumah jam berapa ya.! Tolobg perbaiki donk settingan #traffic nya,Pelayanan
@CommuterLine Min sorry boleh usul gak besok kalo misalnya ada KLB dari CS on Train atau Masinisnya info dari speaker biar penumpang yang gabuka sosmed tetap terupdate. Makasih yaa,Pelayanan
@CommuterLine min ini gerbong terakhir di belakang ACnya panas bgt berasa sauna rame kyk gini https://t.co/5bu3sJcgS8,Pelayanan
@CommuterLine demi Allah Bogor line chaos bgt hari ini,Kepadatan
@CommuterLine best banget ganti jadwal kereta bikin orang telat. jadwal baru ga sesuai sama real time kedatangan kereta,Pelayanan
@CommuterLine Mohon dibantu sampaikan ke mnagement agar dipertimbangkan utk pembebasan perihal masker ini. Yg mau pakai ya silahkan yg tdk pakai dgn salah satu alasan diatas agar tidak ditegur oleh security yg bertugas. Kereta kota-bogor naik st gondangdia skitar pukul jam 17:47. 8 rngkaian,Pelayanan
@CommuterLine di Stasiun Citayam tdk bisa go transit dan tidak ada label pemberitahuan sudah terlanjur beli petugas tdk sopan waktu dikasih saran untuk pasang label kalo Gotransit tdk bisa digunakan. Malah ketus katanya tidak ada di SOP petugas jam 07.38 8/11/23 bernama Kevin,Pelayanan
@CommuterLine @daviddisini tadi pagi di jembatan tanah abang jadi lautan manusia Min... uda sumpek bau jijaj bapak2 padha sengaja dorong2... parah.,Kepadatan
@CommuterLine min tgl di reminder u/ pnjaga pintu prioritas di STADELA agr slalu standby.sering bgt petugas hny duduk2 ngerumpul diperon tdk peduli dgn pintu prioritas.kereta jalan baru pd jln dgn santai ke gerbang prioritas. tdk ada yg jaga standby di pintu.keluhan ini tiap pagi https://t.co/cTOFeDHfA0,Pelayanan
@CommuterLine kok jadi tambah kacau jadwal barunya. Sebelumnya semua jadwal tepat waktu skrg malah jadi molor dan ga sesuai jadwal. Kereta kemayoran-cikarang pake ngantri di senen sampai 20 menit. Sebelumnya ga pernah,Pelayanan
@CommuterLine ini krl cikarangnya kenapa numpuk sih udah mau buka yaampun,Kepadatan
@CommuterLine Yaaaa tp harusnya gaperlu bikin nunggu lebih dari 40 menit gini dong numpuk tau ga penumpang di st depok yg pada mau ke bogor,Kepadatan
@CommuterLine keretaa ke bogornya kok jaraknya lama-lama banget ini orang-orang udah numpuk di stasiun pasar minggu baru udah gituu gerobongnya cuman 8 atau 10,Pelayanan
@CommuterLine Commuter Bandung Raya gabisa dibuka pintunya bahaya ini kalau ada emergency. https://t.co/rRXcQZNlDN,Keamanan
@CommuterLine telatmulu kereta pertama dari bogor emang telatnya cuma 3 ment tapi tetep aja itu ngaruh hanget karna jadi ketinggalan TJ min kalau ada yang lebih pagi saya naikij tapi ini ga ada yajg lebih pagi jadi tolong banget jangan telat min,Keterlambatan
@CommuterLine ini kereta jalan telat waktu aja dah penuh kalo ngetem dulu makin jadi pepes lah pemerintah zolim https://t.co/HARtJJlEX9,Kepadatan
@CommuterLine tolong pihak kci kalau memang ada gerbong khusus pegawai KAI d tulisin di gerbongnya kalian sespesial itu ?,Pelayanan
@CommuterLine Min di st Duri udh numpuk bgt ini gaada kreta,Kepadatan
@CommuterLine ini ka 1183 telat mulu heran sampe kotanya jadinya telat mulu naik yg kereta tanjung priok,Keterlambatan
@CommuterLine ini elo muka badak apa gimana sih? Udah dimaki2 tapi kaga ada perubahan dari layanan kereta. Mau ke Sudirman aja nunggu kereta 15 menit. Elo kerja yang bener anjir waktu gue mahal. Stres lu ya?,Keterlambatan
@CommuterLine tolong dong jalur serpong jadwalnya diperbaiki... udah hampir sebulan nih jadwal ga pasti... ngaret muluk kretanyaaa.. tiap pagi penumpang numpuk... kreta penuh sesak ga bisa maksimal ngangkut penumpang di tiap stasiun,Kepadatan
@CommuterLine @iamazulaa Jam 6.55 bgr - mri. Sangat membantu mengurai kepenuhan sesak kereta. Alhasil Sejak 2 hari ini kereta padat berdesakan pada jam² tersebut. Coba dikaji lagi KAI jadwalnya,Kepadatan
@CommuterLine pantesan penumpang yg ke jkt kota tadi numpuk bangett..,Kepadatan
@CommuterLine @KAI121 tolong dong diperhatikan kebersihan di stasiun palmerah karena bau sampah banget pulang kerja udah pusing trus harus nyium bau sampah yg nyengat itu nggak enak bgt mohon untuk ditanggapi terima kasih :),Kebersihan
@CommuterLine Tambahin line ijo (rangkas) min capek aku jadi pepes/ayam geprek tiap hari Mana kalo dah masuk sudimara kranji sekali dorong lgs menyiksa yg di lorong,Kepadatan
@CommuterLine min kenapasi kereta dr tj priuk sebiji doang buset kata akumah mending dihapusin aja sekalian jadwalnya lama nunggu 30 menit jelek banget pengaturan jadwalnya,Pelayanan
@CommuterLine Tolong istri saya baru saja jadi korban pelecehan seksual di krl. Kejadian disekitar Buaran. Pelaku naik dari Kranji/Cakung. Perkiraan turun di Sudirman. Ciri² tinggi kurang lebih 175cm an kurus pakai jaket hitam baju biru celana bahan sepatu sneakers Mills,Keamanan
@CommuterLine min saran aja suruh satpam nya stand by di every peron dalam kereta karena banyak org tolol masih gamau kasih duduk ke prioritas especially ke yang bawa anak karena kalo kita tegur pun mereka bodo amatan,Pelayanan
@CommuterLine Ada lagi hari ini konsisten berarti yaa. Naik kereta bareng kecoa tiap hari https://t.co/GZX8ELNe3V,Kebersihan
@CommuterLine Itu tadi di Kalibata waktu baru tap keluar kereta nya kayak ada suara letupan (kayaknya) dan jalannya jadi lambat :(,Keamanan
@CommuterLine Telat! Saya sudah sampai di tanahabang. Tolong petugasnya di evaluasi semua. Soalnya tidak ada sama sekali yang keliling gerbong,Pelayanan
@CommuterLine Tp masa jaraknya 20 mnt sekali? Gila apa? Tau ngga klo lama datengnya makin desek2an krn penumpang dateng trs. Jd numpuk. Minta maaf doang bisanya otaknya dipake dong itu klo buat jadwal...balikiin aja kaya dulu jgn pake jadwal baru tolol gini...ini komplain formal pelanggan.,Pelayanan
@CommuterLine terus aja lu ngaret ya anj padet nih penumpang di stasiun jurangmangu,Kepadatan
@CommuterLine Masih lama ga min? Suami saya ketahan di Depok baru. Saya udah mau lahiran nunggu suami nyampe dulu nih,Keterlambatan
@CommuterLine Ga ada otak telatnya dari 18.02 sampe 18.30 belom masuk juga keretanya dan di stasiun udah padat banget orang. Emang bangke lo semua ga becus kerjanya,Pelayanan
@CommuterLine Always ya hahah klo gak trouble begini bukan KAI Commuter Line trouble di jam2 prime time saat orang pergi dan pulang kerja. Mungkin mumpung jam kerja juga jd pegawainya masih ada belum pulang. Ya harap maklum Indonesia.,Pelayanan
@CommuterLine gak pake semoga tapi HARUS. penumpang tiap hari lalu lalang padet masa uangnya ga cukup buat pemeliharaan sampe rusak melulu itu eskalator?,Pelayanan
@CommuterLine Ini kereta tanah abang 06.25 &amp; 06.34 kemana miiiin?percuma berangkat pagian klo begini padet banget ini pasti,Kepadatan
@CommuterLine kenapa kereta di green line tanah abang kok belum ad yg ke rangkas. numpuk di tanah abang,Kepadatan
@CommuterLine Ohiya kah? Kenapa gak dibantu aja naik eskalator itu ibunya? Untuk lansia dan difabel tampaknya bukan mereka yang harus menghampiri petugas. Bukankah menurut kalian harus sebaliknya?,Pelayanan
@CommuterLine Green line telat lagi telat lagi. Dipikir green line tu isinya pengangguran ya min? Ga butuh kereta tepat waktu ya?????? Oh green line ni keretanya pengangguran gapapa telat mulu. Kalo Bekasi sama Bogor isinya pegawai jadi kudu on time.,Keterlambatan
@CommuterLine trus gmn dong negurnya yg batuk ga pake masker sedangkan petugasnya aja diam saja,Pelayanan
@CommuterLine @yrcfsj Pasti yg dirasain korban tuh takut mana sempat buat menghubungi petugas,Keamanan
@CommuterLine plis banget ini mah tolong diperhatikan lagi ini ada 3 kecoa di krl angke-Cikarang KA #5166 gerbong 3 https://t.co/0KKYSvCnT5,Kebersihan
@CommuterLine @KAI121 DARI 7.51 SAMPE 8.07 FEEDER JALUR 1 GA JALAN. UDAH PENUH SESAK DI DALAM MASIH GA MAU JALAN. KALIAN BECUS NGATUR JADWAL GA SIH?,Pelayanan
@CommuterLine kasian pnp-nya min mana gerak security di UP terbilang lambat untuk pertolongan pertama bisa gak sih petugas di stasiun dikasih HT yg terhubung ke kabin depan/belakang biar bisa BLB kalau ada insiden(?) @jalur5_ @AnkerTwiter @CurhatKRL,Pelayanan
@CommuterLine 5103B telat banget jadwal lewat 12.10 tapi jam 12.21 belom jalan kacau,Keterlambatan
@CommuterLine @txtdrjkt Setidaknya peristiwa itu bisa jadi materi pelatihan petugas WALKA/ Polsuska Min. Perlu dipertimbangkan penambahan personil WALKA/ Polsuska perempuan. cc @KAI121 https://t.co/mwbM9RSdXH,Pelayanan
@CommuterLine emang anak co bs duduk di gerbong perempuan ya? Mana anaknya udah kayk smp gt. Ini kok security nya ga tegas ya. KRL tujuan tangerang-duri bs kyk ginj,Pelayanan
@CommuterLine apakah ada gangguan untuk jalur BOO-JAK ini di stasiun depok baru lama bgt kereta ga masuk2..,Keterlambatan
@CommuterLine please do educate your security(?) gatau lah yang pasti personil KRL berseragam kuning dengan rompi orange itu. i am a man and i do understand how the priority seats work. and i am aware juga kalian sering bilang semua kursi adalah prioritas,Pelayanan
@CommuterLine tolong lah ini KRL ada SOP soal AC. Mosok pagi begini yang penuh ramai ACnya cuma tipis2 doang. GOBYOS ini bangke.,Pelayanan
@CommuterLine tolong untuk security di stasiun sudimara di ajarkan etika yg baik ya masa org lagi diem pesen ojek online tiba2 di bentak terus diusir2 padahal ga ngelanggar apa2 kalo pun mau memberitahu bisa dengan bahasa yg baik tolong di seleksi lagi petugas securitynya,Pelayanan
@CommuterLine Setelah ditelusuri yang pelecehan di st tanah abang udah ketauan orangnya itu diapain lagi prosesnya? Cuma blacklist kai aja? Udah tau viral mah gabakal naik lagi. Hukumnya mana? Percuma himbauan tiap jam kalo kejadian gaada actionnya.,Keamanan
@CommuterLine Ke 2 Satpam KRL harus lebih ramah lagi dalam menyampaikan sesuatu kpda penumpang ada penumpang lagi duduk dan kreta trakhir di manggarai eh dibentak suruh turun sama satpam pdhl kretanya masi jalan cba min satpamnya di ajarin etika lagi. Tks,Pelayanan
@CommuterLine Green Line udah ga ngotak padatnya di rush hours. AC sama sekali ga berasa. Kebayang pengapnya kalau lagi padat penumpang. Kapan ya green line kebagian armada baru??,Pelayanan
@CommuterLine @CurhatKRL saran saja di st.bogor kalau sudah tidak bisa perlebar peron tiap jalurnya kereta yg akan jalan dan datang jangan diatur sebelahan.padat berdesakan apalagi kalau musim hujan.seharusnya bisa naik ini ketinggalan kereta gara2 antri mau naik.,Kepadatan
@CommuterLine gw nunggu kereta hampir sejammmmm,Keterlambatan
@CommuterLine gokil ini penumpang tanah abang ke manggarai kenapa jadi numpuk begini???,Kepadatan
@CommuterLine jadwalnya itu lho kacau.. ga ramah banget.. mending di balikin aja lah seperti sebelumnya coba yang bikin jadwal tuh ya riset dulu terjun langsung ke lapangan.. kondisi lapangan gimana tau jam jam chaos sama kepadatan masing² stasiun,Kepadatan
@CommuterLine ini commuter tujuan cikarang kok telat banget ya! sampe bosen komplain soal telat mulu,Keterlambatan
@CommuterLine ini knp kereta karawang-cikarang berenti lama bgt dah tengah jalan. Kaga ada info apa2.,Pelayanan
@CommuterLine apakah dengan mendahulukan 5531 pelanggan pasti tidak kecewa bagaimana buat pelanggan yg sudah menunggu dari jam 07.47 ? mana permintaan maaf jajaran direksi n VP KCI apakah masih punya malu atau sudah tidak punya malu jadi cuek aja. https://t.co/I1DFpoQdNv,Pelayanan
@CommuterLine Ini udh berkali kali loh gangguan mulu di citayam di maintenance rutin dong say jam pulang kerja nih! Lu kata dengkul berdiri nungguin ga lelah sharian kerja keretanya molor dan lagi lagi gangguan sinyal citayam ini butuh berapa lama perbaikan yg fix perbaikan?,Pelayanan
@CommuterLine Ttp aja min masa tiap hari sih huhu kan mimin tau sendiri beda 5 menit di kereta beda 1 jam di jalan semoga kedepannya bisa tepat waktu ya min ️ soalnya td di kereta rame bgt dan di stasiun ojol jd numpuk,Kepadatan
@CommuterLine mohon di cek K 4072 KPB - CKR Rangkaian No 8 Bau Gosong.. Apakah Pengeremannya?? Terima Kasih,Keamanan
@CommuterLine KA1125 kereta no 9 tadi tombol SOSnya dipencet krn ada yg pingsan buat manggil petugas gak memungkinkan panggil manual krn super duper padet. Ini bunyi terus berisik tolong bisa dimatiin yaa,Pelayanan
@CommuterLine Bruh di jam padet gini? Efeknya uda ampe pasar minggu ini ketahan,Keterlambatan
@CommuterLine Mohon kebijakannya penghapusan jadwal untuk KRL rute dari Bogor yang cuma sampai Manggarai.. nggak ada gunanya.. menuhin jadwal doang.. bikin penuh sesak stasiun Manggarai doang.. seharusnya yang kayak gini bisa jadi evaluasi.,Kepadatan
@CommuterLine min ini kereta dari rawabuntu ke tanah abang jadwal keberangkatan jam 07.06 telat apa gimana ya? sy udh nunggu dr jam 7 kurang,Keterlambatan
@CommuterLine pagi min KA CL Blorasura relasi CU-SBI kok sering di gerbong 7 AC nya gak nyala saat berangkat dari CU. AC baru nyala saat kereta baru jalan itupun gak dingin. Mohon lebih diperhatikan SOP pelayanannya,Pelayanan
@CommuterLine Min saya mau sedikit komplain Kemarin sore saya kecopetan di dalem kereta dari Tanah Abang mau ke Duri secara logika copetnya masih di dalem kereta kan ya. Kereta keadaan padet banget kebetulan ada petugasnya saya samperin terus minta tolong buat telponin hp saya,Keamanan
@CommuterLine udh punya aplikasi sendiri buat detect jadwal keberadaan kereta tp kenyataan nya gak sesuai sama yg distasiun dan pas ada perubahan jadwal juga gak ada update. Ngerasa di bohongin bgt dan buang buang waktu cm buat nunggu kereta tau gt bs pk transport lain.,Keterlambatan
@CommuterLine Dear @CommuterLine kalian buat pengumuman penggantian wesel selesai pukul 05.53. Tapi kereta Saya berangkat pukul 06.30 dan sampai 07.30 masih tertahan di Depok tuh apanya yang sudah selesai?,Pelayanan
@CommuterLine Tolong kalau ada pembatalan kaya gini diinfo diseluruh media sosial yg KAI Commuterline punya.. Diinfokan jg di stasiun2.. Ini gak menghargai waktu orang-orang yang tetap masuk kerja ditanggal kejepit!!!!,Pelayanan
@CommuterLine udah 2 hari krl red line gak waras ini ngaret terus,Keterlambatan
@CommuterLine kereta lo arah bekasi cikarang si sudirman baru telat semua yaaa. gue udah nunggu lama ya bgst!!,Keterlambatan
@CommuterLine benahi jalur green line senin delay kombinasi yang bagus,Pelayanan
@CommuterLine Saya dari Klender Baru. Tiba di stasiun jam 14:45. Biasanya kereta Cikarang sebelum jam 15:00 udah ada dan berangkat. Tapi tadi 15:08 baru sampai dan sekarang saya masih di stasiun Bekasi. Biasanya jam 15:21 paling lambat saya udah di stasiun Cibitung. Saya kejar waktu 15:30,Keterlambatan
@CommuterLine Depok baru numpuk https://t.co/YYgz0rzWnR,Kepadatan
@CommuterLine Kacau banget ini yg dari line cikarang sebelum st bekasi mundur semua min. KAJJ pada bisa lewat tuhhh berarti bisa gasi gantian? parah bgt ini w telat berangkat kerja ishhhh https://t.co/o7UXxHx6Bh,Keterlambatan
@CommuterLine Tolong dong eskalator turun jalur 5 segera diperbaiki biar ga numpuk di tangga manual udah tau duri tangganya cuma 2. Makin ke sini kok makin menurun fasilitasnya malah makin kurang memadai.,Pelayanan
@CommuterLine min kok di st kebayoran arah rangkas keretanya gaada dari tadi? udh numpuk juga kereta arah tn abangnya disini,Kepadatan
@CommuterLine Min kenapa peron stasiun Serpong paling barat tu bau ya? Ada orang yg pipis dan pup sembarangan kah? Soalnya bau terus.,Kebersihan
@CommuterLine PERGANTIAN JALUR APA SELISIH WAKTU SAMPE SETENGAH JAM LEBIH KERETA KEPALA SAMA KEPALA KETEMU!!!!! NUMPUK LOH DI STASIUN RAJAWALI. STASIUNNYA KECIL NUMPUK YG KE ARAH ST PASAR SENEN!!!,Kepadatan
@CommuterLine min jurusan Sidoarjo Mojokerto minta tolong ditambah lagi min. Karena di gerbong sesak min. Baunya juga ga enak. Tiket juga cepet habis. Dulu sampai ad 4 keberangkatan ke Mojokerto. Skrng dipangkas jd 2 aja. Tiket cepat hbs juga dan bau tidak nyaman jga karena load,Kepadatan
@CommuterLine ini kenapa kereta ckr - pse - kpb bisa 20 MENIT LEBIH BARU NYAMPE di st bekasi GUE BISA TELAT MAGANG ANJGGGG,Keterlambatan
@CommuterLine min ini kereta Bogor - Jakarta nomor KA 1197 AC nya rusak dah. buset panas bgt beneran kek pepes mana penuh bgt ya Allah,Kepadatan
@CommuterLine Min tolong bilangin petugas st. pondok ranji kalo ada orang² norak berdiri ngobrol menuhin peron yg ga seberapa itu ditertibkan. Peron itu tmpt orang jalan &amp; nunggu kereta. Kalo mereka mau menuhin jalan coba suruh menuhin jalan kereta (rel) aja.,Pelayanan
@CommuterLine min saya kan parkir motor di Stasiun Kebayoran dimulai dari tgl 21/10/23 jam 17.21 sampai tgl 22/10/23 jam 17.40 kok bisa saya digetok harga Rp25.000 padahal harusnya kurang lebih 15-20rb aja. Ini petugasnya mark up terus ya? https://t.co/ZtiB0KUQ6f,Pelayanan
@CommuterLine @dindader Iya emang petugas bantu kok min. Tapi kasian loh petugasnya pernah gotong yg kursi roda berasa berat bgt. Setidaknya kasi jalur landai buat lansia atau disabilitas toh mengurangi beban kerja petugas jg.,Pelayanan
@CommuterLine kak di ka lokal arah rangkasbitung gerbong 4 bunyi letusan dr colokan listrik. Lampu jd mati. satpam blm ad yg lewat,Keamanan
@CommuterLine Mohon jadi bahan evaluasi min karena dampaknya st jadi numpuk tiap gerbong pun jadi makin membludak penumpang yg akhirnya jadi desek2an dan dorong2an ga karuan soalnya mereka juga ngejar waktu buat masuk kantor. Tolong dievaluasi,Pelayanan
@CommuterLine nih bener-bener keterlaluan ngasih headway di jalur Tangerang. Dari Bekasi/Manggarai/Kp.Bandan/ Angke udah dateng 2-3 kereta yang ke Tangerang belom ada satu pun. Konsepnya numpuk penumpang gitu kali ya .,Kepadatan
@CommuterLine percuma lari-larian di serpong kereta ke kampung bandannya telat setengah jam. GILAAAAAAAAAAA buang-buang waktu gua,Keterlambatan
