full_text,label
@CommuterLine lagi dan lagi kan... begini aja teros smp ada korbannya lagi. Dibilangin greenline itu butuh KRL 12 rangkaian bukan 10 rangkaian lagi. Bapak Bobby Rasyidin dirut @KAI121 tolong dengarkan keluh kesah kami sebagai warga greenline,Kepadatan
@CommuterLine Dear Admin tolong di setiap gerbong ditambahkan tiang dan pegangan lebih banyak. Tidak hanya yg menghadap kursi saja tapi yg membujur dari arah jendela ke jendela jg. Supaya yg berdiri di tengah barisan bisa tetap berpegangan dan tidak oleng ke sana kemari. https://t.co/71odwwFBlB,Pelayanan
@CommuterLine Tolong banget ditambahin gerbong atau minimal banyakin kereta dari serpong deh min. Ini udah parah banget. Tadi aja saya udah berdiri miring 45° saking penuhnya dan depan saya kursi! Normalnya isi kereta itu 3 baris orang ini 6 baris orang udah gak masuk akal min,Kepadatan
@CommuterLine perbanyak sekurity nya min. di kasih tulisan di dalam gerbong nya supaya ga terjadi atau setidaknya mengurangi kejadian trsbt.,Keamanan
@CommuterLine kok bisa2nya gerbong cewe diisi bbrp bapa2 ya? jelas2 ada petugas di gerbong yg sama tp diem aja,Keamanan
@CommuterLine ni semua line kenapa ya tiap hari senin telat semua gila aja min. Kereta 1657 harusnya dari Tenjo 07.32 nyampenya 07.40. Belum lagi rangkaian belum di panjangin sampai 12 rangkaian karena ada penambahan stasiun Jatake. Tolong banget di pikir dong solusinya,Keterlambatan
@CommuterLine Stasiun di tambah armdanya ? Liatlaj setiap hari jutaan org2 berdesak2an hnya agar terbawa gerbongnya namun yg di tambah malah stasiunnya.. huuu,Kepadatan
@CommuterLine Sampai saya turun di junda ga ada perubahan itu dalam gerbong isinya orang2 pada ngipas2 ngelap keringat pake kipas portable duh malu banget kereta baru kaya gini,Pelayanan
@CommuterLine tolong beri penjelasan keterlambatan kereta 1752D hari ini peron jlr 5-6 tanah abang penuh cenderung membahayakan. G ada rencana penambahan frekuensi dan panjang rangkaian pada jalur rangkasbitung???,Kepadatan
@CommuterLine min boleh request tolong brown line jgn lagi ada 8 gerbong.. sumpahh penuh bgt udah ga pas 10 aja udah penuh ini pake ada 8 di jam kerja lagi,Kepadatan
@CommuterLine Min tolong dong CL 1185 pemberangkatan DP dikembalikan ke rangkaian 10 Kereta syukur-syukur jadi 12 Kereta. Udah kaya pepes setiap hari dikasih 8 Kereta terus. Yang atur rangkaian coba suruh ikut naik deh biar tau rasa,Kepadatan
@CommuterLine Allright min thx tadi kondisinya memang pada kedorong di bagian gerbong wanita depan ketika ngerem mendadak. Sy bantu tambahkan spesifikasi kereta untuk pengaduannya mbk @NunyDamayanti sebelumnya,Keamanan
@CommuterLine kalo udah diplan untuk buka stasiun baru di green line harusnya bukannya udah diplan ya untuk headway nya jg lebih cepet? atau gerbong ditambahin? green line ini gapernah dievaluasi apa gmn sih makin hari makin bobrok,Pelayanan
@CommuterLine Min tolong dong kereta Tangerang - Duri &amp; Duri - Tangerang kalo lagi rush hour jangan cuma 8 gerbong.,Kepadatan
@CommuterLine min krl bgr jkt berangkat dr cilebut 5:56 (10 rangkaian) Gerbong nomor 2 dr depan PANAS BGT GILEEEEE padahal ini hujan loh AC nya ga berasa samsek cuma ada kipas. Tolong dong ini manusia rame bgtt dan pengap,Pelayanan
@CommuterLine kenapa kereta Jakarta kota 8 rangkaian di jadwalkan setelah manggarai 12 rangkaian ya? Pertimbangannya apa? Jurusan manggarai lengang sekali dan Jakarta kota padat. Padahal harus menampung penumpang transit juga nanti. Kenapa bkn jurusan manggarai yg 8 rangkaian? https://t.co/mSTk4Whg6X,Kepadatan
@CommuterLine @hobarighthere Perlu ada yang meninggal karena desek desekan dulu kah min biar ditambahin gerbong????????,Kepadatan
@CommuterLine dah dibilang yang dibutuhin itu nambah kereta pagi karena gerbong terasa lebih sesak dibanding sore. Tapi karena ga ada yang share foto dalam gerbong dibanding foto peron tanah abang pas penuh nunggu kalian jadinya pencitraan nambah jadwal sore @CurhatKRL,Kepadatan
@CommuterLine halo ini kenapa ya saya sering bgt dapet gerbong krl Bogor Line yg suara speakernya kecil bgt dan bisa dibilang ga kedengeran sama skali? Gaada maintenance kah?,Pelayanan
@CommuterLine oi ini serius kereta tujuan tn abang dr cisauk td jalan 7.27 trs baru ada tujuan tn abang lg 7.46. Jeda 20 menit mau numpuk kaya apa itu di dalem gerbong?? Yg jeda 10 menit aja numpuk poll loh #KRLgreenline,Kepadatan
@CommuterLine minn ini ac KRL green line emg dimatiin kah? Engap bgt rasanya. Atau emg gerbong 2 ini aja ya yg mati??,Pelayanan
@CommuterLine kereta buatan INKA kalian bener bener parah gila ya sampe tuker rangkaian gue di Manggarai karena kereta lo bapuk. Ga layak kereta lo buat ditaro di rush hour telat semua orang berangkat kerja pagi ini @CurhatKRL,Keterlambatan
@CommuterLine Min bisa ga si rangkaian dari China ataupun inka jangan dipake saat rush hour? Gangguan mulu,Pelayanan
@CommuterLine min. di kereta arah cikarang yang k1 1 89 153 di gerbong cewe depan dr tanah abang ini bapak2 udh dikasi tau kalo ini gerbang cewe tp sampe mau masuk bekasi dia ga pindah2. ini ga ada petugas sama sekali,Keamanan
@CommuterLine min kereta brantas 7015a gerbong 1 panas min ac nya tolong di dinginin lagi pls,Pelayanan
@CommuterLine @stylanienoor Rangkaian 4. Panas. Ada yg sampe buka jendela,Pelayanan
@CommuterLine aduh min aku nomer KA nya ga engeh tapi keberangkatan dr tnb ke parung panjang gerbong 1 jam 15.59 parah min aku kuyup bgt saking gerahnya,Pelayanan
@CommuterLine min greenline udah bener bener butuh 12 GERBONG! Interval kereta juga 10 menit sekali ini udah gak masuk akal https://t.co/M1oxROVbuv,Kepadatan
@CommuterLine Min kenapa sih rangkaian krl tangerang cm 8? Kan penuh sesak banyak yg ga bs naik kenapa bukan ditambah gerbongnya malah dikurangin,Kepadatan
@CommuterLine coba dong dipikirkan utk jalur greenline ini jam 05.55 dr stat jurangamangu sdh seramai ini. Belum lagi pulangnya. Tlg kl bisa rangkaian ditambah dan jamnya jg ditambah. Ini udh ga manusiawi sih pagi2 energi udh terkuras bgt .. trims https://t.co/lFDdhSJvr9,Kepadatan
@CommuterLine min laporan untuk jendela rangkaian Jkt-Bogor gerbong 7 rusak tidak bisa di tutup. Kereta masuk St.Depok https://t.co/cLjkdlAsIO,Pelayanan
@CommuterLine min krl 5140B kereta baru di gerbong paling belakang kenapa panas sekali ya? Indikator suhu di angka 25°. Pengap minn..,Pelayanan
@CommuterLine jgn lama2 brentinya gerbong padat bisa kebayang tuch,Kepadatan
@CommuterLine punten banget perasaan saya saja atau emang ac gerbong kereta green line ngga berfungsi? Ini ketek saya lembap padahal ngga rame,Pelayanan
@CommuterLine Kenapa sih rangkaian 8 gerbong masih di pake di brown line udah tau kalo pagi penuh. Di line lain udah di 10/12 rangkaian ini tangerang masih aja pake 8 rangkaian,Kepadatan
@CommuterLine kenapa sih krl pemberangkatan depok tuh telat mulu???? harusnya kan jam 7 berangkat sampe jam segini belum dateng. terus sekarang kenapa cuma 8 gerbong???? biasanya 12,Keterlambatan
@CommuterLine kenapa sih keretanya PANAS BANGET??!! Khusunya di gerbong belakang khusus wanita mana cuma 8 gerbong. Cari sendiri tipe keretanya. Keberangkatan ke Jakarta Kota jam 06.07 di Bojong Gede. Sekarang lagi ditahan nih otw Gambir. Thanks.,Pelayanan
@CommuterLine Ngapain nambah stasiun kalau jumlah perjalanan &amp; jumlah gerbong tidak ditambah? Yang tadinya di Cisauk kalau berangkat pagi buat kerja bisa naik sekarang harus nunggu kereta ketiga supaya bisa naik. @KAI121 @kemenhub151,Kepadatan
@CommuterLine @KAI121 commuter line penataran (421). jadwal sampai di wonokromo pukul 9.26 WIB. pegawainya tidak cuma satu ya kak bersahutan dari yang berseragam kuning dan hitam waktu sedang ngobrol di gudang gerbong kantin.,Pelayanan
@CommuterLine @MuhammadTuhasan @AntoniusCDN @dhogasin Kayaknya perlu ditambah 1 gerbong lg min. Misalnya Gerbong 1 2 &amp; terakhir gitu,Kepadatan
@CommuterLine KA Walahar perlu penambahan rangkaian kereta kasihan penumpang banyak yang berdiri.,Kepadatan
@CommuterLine Kereta arah Bogor dan video diambil pukul 18.04 (Jadi berangkat mungkin jam 6 kurang dah yak). Untuk gerbong di gerbong 9. Pokoknya air mulai deras pas udah di daerah Lenteng Agung - Depok. Gak nemu nomor kereta soalnya jauh gak kefoto.,Kebersihan
@CommuterLine sudah ada ibu2 yg negur tapi gak dihiraukan. kebetulan petugas lagi gak ada di gerbong perempuan min. Krl CLI 125 1202.,Pelayanan
@CommuterLine Dari jam 16:30 sampe skrng jalur Nambo belum gerak.gila aja klo sampe ngikutin jadwal (Nambo 18:48) .ada banyak penumpang yg udah nunggu lama tapi GK gerak gerak,Keterlambatan
@CommuterLine min ini apknya knpa? emg gni kah? buka kai acces mau boking kereta malah giniparno gbisa pulang https://t.co/wKlTqaEOko,Pelayanan
@CommuterLine @KAI121 min kemarin sekitar jam 7 an malam saya naik kereta dgn nomor tertera setiap mau berhenti di keretanya ada suara berdecit kenceng bgt kayak rem kurang pelumas. Pokoknya ngeri bgt sampe saya berkali2 berpikir untuk pindah kereta. Harap menjadi perhatian. https://t.co/qpwvShLwT1,Keamanan
@CommuterLine ini min @CommuterLine selalu berdiri di pintu masuk ini. setiap hari ada di sana entah modus apaan. bilangnya begini kak maap mau nanya gitu doang ngomongnya pas kita lewat biar kita nyamperin dia. coba petugasnya cek ke pintu jurangmangu ini https://t.co/UuMs9jHYir,Keamanan
@CommuterLine KAI Commuter dimohon melihat permasalahan headway &amp; jumlah gerbong ini secara serius dan bukan hanya mencatat sebagai masukan angin lalu. Ini setiap hari orang2 bener2 tersiksa didalam kereta benar2 penuh sesak diluar manusia harus khawatir terlambat karena terus tdk bs msk.,Kepadatan
@CommuterLine min mau complain terkait eskalator di kranji. Saya lagi turun dgn eskalator tb2 eskalator matiiii! Saya lg hamil gede hampir jatoh karena badan kehentak ngeri amat,Keamanan
@CommuterLine kebiasaan st bekasi banjir depannya terus skrg pintu masuk cuma 1 dan banjir pula?! terus aing kudu nerjang banjir2an gitu buat masuk st bekasi,Keamanan
@CommuterLine Genangan doang kan min Motor saya sudah dua kali soalnya prnah kerendam diparkiran umum disana konturnya rendah di banding Statsiun,Kebersihan
@CommuterLine hello ini udah ketahan 15 menit menuju Manggarai ada apa ya? Banjir atau bagaimana?,Keterlambatan
@CommuterLine sepanjang stasiun bekasi apa ga bisa dilakukan penertiban pedagang kaki 5 dan supir angkot? St bekasi Timur trotoar nya full di pake pedagang kaki 5. Halte dibuat dagang dan tempat ngetem buat ngopi ngerokok supir angkot. Stasiun dibikin kumuh tapi kalian diem aja,Keamanan
@CommuterLine ini imbas rel kereta banjir di Pekalongan juga kah jalur Bekasi pada ngaret parah? Atau petugasnya masih pada ngelag pulang cuti?? Selalu kalo ga hari senin atau jumat error bgt jadwalnya.,Keterlambatan
@CommuterLine stasiun Duri mushalanya banjir min kayaknya saluran airnya mampet deh dari kemarin2 emg udh kyk menggenang gitu cuma hari ini banjirnya sampe ke tempat solat jadi pada susah solat deh mohon segera diperbaiki ya terima kasih,Kebersihan
@CommuterLine @Don_Fitto Yth pihak pengelola stasiun Rawabuntu Sekiranya berkenan meng evaluasi pengadaan atau pemasangan Canopy di gerbang stasiun Rawabuntu krn penumpang pasti akan basah kuyup jika turun hujan. Juga ada area genangan air yg dalam sehingga kaki kejeblos dan basah total sepatu nya. Tks,Kebersihan
@CommuterLine min ini di stasiun bojong tangga manual deket skybridge tolong dibenerin dong huhu ngeri tiap turun tangga kadang suka kesandung dulu pernah dibenerin tp sebentar udah rusak lagi:( https://t.co/5moGT9wpDv,Keamanan
@CommuterLine selamat pagi Pagi ini ini saya jatuh didekat tangga turun jalur 1 n 2 akibat lantai licin,Keamanan
@CommuterLine @mashumas_ Min @CommuterLine tolong lah di evaluasi atap peron seluruh stasiun KRl Jabodetabek. Desain nya di sesuaikan lagi. Masa ke kalau panas kepanasan hujan masih kena hujan. Kalau hujan dalam kereta becek dan licin,Keamanan
